Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID,Unique Entry ID,category
fleece pj's,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFleecepajama0.png,Pink,No,1800,450,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; comfy,For sale,Overall,L,TopsTexOnepieceOverallLFleecepajama0,4359,SDcvQXoFd7ZSdSzah,dresses
fleece pj's,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFleecepajama1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFleecepajama1.png,Beige,No,1800,450,Beige,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; comfy,For sale,Overall,L,TopsTexOnepieceOverallLFleecepajama1,7827,QwpbJ4YJHjrg2FQGk,dresses
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant0.png,Navy blue,No,2800,700,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,Box,L,TopsTexOnepieceBoxLAttendant0,3475,y4WcwTNXiLaXdRxwC,dresses
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant1.png,Black,No,2800,700,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,Box,L,TopsTexOnepieceBoxLAttendant1,8112,cnZgxbGFds5k3bZ2L,dresses
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant2.png,Light blue,No,2800,700,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,Box,L,TopsTexOnepieceBoxLAttendant2,8113,pvNS2EcEsB3cTsAwF,dresses
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant3.png,Red,No,2800,700,Red,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,Box,L,TopsTexOnepieceBoxLAttendant3,8114,scASLxpmELwzkQXHN,dresses
flight-crew uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAttendant4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAttendant4.png,Gray,No,2800,700,Gray,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,Box,L,TopsTexOnepieceBoxLAttendant4,8115,vw8WiwNvirXPwesTN,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace0.png,Light blue,No,1820,455,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace0,4570,evjYmRPZqWdRpmThk,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace1.png,Pink,No,1820,455,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace1,8890,odZLSTG8RJTcxpu6E,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace2.png,Blue,No,1820,455,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace2,8891,FqZyR5HGhPq2AEGyF,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace3.png,Ruby red,No,1820,455,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace3,8892,8L4dvRKptotE7gdxj,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace4.png,Orange,No,1820,455,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace4,8893,fKuxtatGv9xEfryQ5,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace5.png,Green,No,1820,455,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace5,8894,4kS6A4A88ZJMhB3u3,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace6.png,Purple,No,1820,455,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace6,8895,vvN3Bs54rC6ZNq56i,dresses
floral lace dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHLace7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHLace7.png,Black,No,1820,455,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHLace7,8896,wkfGoALjtCtBcbfaR,dresses
flower-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHOneflower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHOneflower0.png,Pink,No,1200,300,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHOneflower0,6901,zD4SJ7ZeqisPHFnGb,dresses
flower-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHOneflower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHOneflower1.png,Green,No,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHOneflower1,8820,gRio72nyvztncmHDD,dresses
folk-dance outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLVolendam.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLVolendam.png,Red,No,2520,630,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,Overall,L,TopsTexOnepieceOverallLVolendam,4603,nwb9oDkZTkcwHwPhh,dresses
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest0.png,Green,No,1540,385,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,Box,L,TopsTexOnepieceBoxLForest0,4584,YuDX3pDyntJoSygRk,dresses
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest1.png,Brown,No,1540,385,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,Box,L,TopsTexOnepieceBoxLForest1,8811,pT3QQGBndyDWtPz6i,dresses
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest2.png,Purple,No,1540,385,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,Box,L,TopsTexOnepieceBoxLForest2,8812,gEobWES8mfqEv9adb,dresses
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest3.png,Pink,No,1540,385,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,Box,L,TopsTexOnepieceBoxLForest3,8813,uQp4GSxZkS38NJ9Hm,dresses
forest-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLForest4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLForest4.png,Pale blue,No,1540,385,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday,For sale,Box,L,TopsTexOnepieceBoxLForest4,8814,kH62QTqsabXwRf84G,dresses
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled0.png,Pink,No,2000,500,Pink,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,A-long,L,TopsTexOnepieceAlongLFrilled0,4403,TjuH6xMfvF2dC26NR,dresses
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled1.png,Brown,No,2000,500,Orange,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,A-long,L,TopsTexOnepieceAlongLFrilled1,8590,TmDWHFhycEhqcAgcw,dresses
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled2.png,Green,No,2000,500,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,A-long,L,TopsTexOnepieceAlongLFrilled2,8591,nbC3cYEsxLxh8oDTJ,dresses
frilly dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLFrilled3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLFrilled3.png,Yellow,No,2000,500,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale,For sale,A-long,L,TopsTexOnepieceAlongLFrilled3,8592,qT9e9t7WieFbMeQ55,dresses
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog0.png,Green,No,1700,425,Green,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLFrog0,3421,96hjFabuNJPfwufhv,dresses
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog1.png,Blue,No,1700,425,Light blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLFrog1,9631,gojukbxJzYMWG2PeS,dresses
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog2.png,Red,No,1700,425,Red,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLFrog2,9632,ns5afLFAmCRj7NCnP,dresses
frog costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFrog3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFrog3.png,Yellow,No,1700,425,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLFrog3,9633,Dxo2qiLk68B8BJ3o3,dresses
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHSimple0.png,Brown,No,490,122,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,Balloon,H,TopsTexOnepieceBalloonHSimple0,4344,iqS7fs52iRN49C6Zz,dresses
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHSimple1.png,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,Balloon,H,TopsTexOnepieceBalloonHSimple1,8138,4SpzWnCi2d4sBhCkD,dresses
frugal dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHSimple2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHSimple2.png,Blue-gray,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,Balloon,H,TopsTexOnepieceBalloonHSimple2,8139,tRwhCEhe6TH5xHmPR,dresses
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSimple0.png,Brown,No,450,112,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,Overall,L,TopsTexOnepieceOverallLSimple0,4345,axHynZ7BLWNNcgHN8,dresses
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSimple1.png,Green,No,450,112,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,Overall,L,TopsTexOnepieceOverallLSimple1,8140,MuRupTuKJ4ymea3do,dresses
frugal outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSimple2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSimple2.png,Blue-gray,No,450,112,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,Overall,L,TopsTexOnepieceOverallLSimple2,8141,KuJ4JEtGWPbMAWnTr,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights0.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights0,4324,enJmNLTGbhBKsx7cF,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights1.png,White,No,1120,280,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights1,8640,CgsoAjBtDTaxtLqom,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights2.png,Red,No,1120,280,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights2,8641,istaXcvAnaLWFnwA5,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights3.png,Blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights3,8642,t5zLjCTg6tS7qiqZC,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights4.png,Green,No,1120,280,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights4,8643,Rvfm2rhgDgyG8GRFn,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights5.png,Pink,No,1120,280,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights5,8644,PWxtSro54cfycACjZ,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights6.png,Gold,No,1120,280,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights6,8645,uqKYZgq7KKKyqM7Ey,dresses
full-body tights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLTights7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLTights7.png,Silver,No,1120,280,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLTights7,8646,mZzW5ihKEoyW8Ayvn,dresses
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl0.png,Black,No,2600,650,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N,TopsTexOnepieceAlongNPearl0,4341,XK73gNuNxMrK4r3tP,dresses
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl1.png,Berry red,No,2600,650,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N,TopsTexOnepieceAlongNPearl1,7938,Bpts3RECjRv67vk5m,dresses
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl2.png,Beige,No,2600,650,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N,TopsTexOnepieceAlongNPearl2,7939,e6uEiKgJ4FM7yAKv2,dresses
full-length dress with pearls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNPearl3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNPearl3.png,Green,No,2600,650,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,A-long,N,TopsTexOnepieceAlongNPearl3,7940,HtgALYCySNopuvbN6,dresses
gizzard-shad-sushi costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKohada.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKohada.png,White,No,1440,360,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical,For sale,Rib,N,TopsTexOnepieceRibNKohada,5616,bfCHo6Wy2KcAZm6Qu,dresses
gold armor,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPlatearmorGold.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPlatearmorGold.png,Gold,Yes,NFS,80000,Yellow,Yellow,1x1,Crafting,,1.0.0,Gorgeous,fairy tale; goth,Not for sale,Overall,L,TopsTexOnepieceOverallLPlatearmorGold,4590,8ioR3SX42LC2J8ynE,dresses
grape dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNGrape.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNGrape.png,Purple,No,1500,375,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical,For sale,A-line,N,TopsTexOnepieceAlineNGrape,3290,TFKThthRR4ZDcrqCH,dresses
gumdrop dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHPolkadotSpring0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHPolkadotSpring0.png,Pop,No,1800,450,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHPolkadotSpring0,2686,nfEMKJTGkf7jxYrh9,dresses
gumdrop dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHPolkadotSpring1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHPolkadotSpring1.png,Cool,No,1800,450,Purple,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHPolkadotSpring1,8805,78998feJq4jYZHkXn,dresses
hakama,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHakama0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHakama0.png,Plum,No,3180,795,Purple,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLHakama0,4319,tje8TGkCbdfHJWGE6,dresses
hakama,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHakama1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHakama1.png,Green,No,3180,795,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLHakama1,8982,kvPAiEgoLN8nZFChP,dresses
hakama,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHakama2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHakama2.png,Dark blue,No,3180,795,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLHakama2,8983,T3fRzhvCTyCKH5zdf,dresses
hakama with crest,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLCrested0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLCrested0.png,Black,No,4800,1200,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLCrested0,9835,NtFPakwc7K4MNEXzQ,dresses
